countyCode,districtCode,schoolCode,recordType,charter,testYear,countyName,districtName,schoolName,zipcode
01,61259,6057079,01,0000,2011-2012,Alameda,Oakland Unified,Montera Middle,94611
01,61259,6057087,01,0000,2011-2012,Alameda,Oakland Unified,Roosevelt Middle,94606
01,61259,6057095,01,0000,2011-2012,Alameda,Oakland Unified,Westlake Middle,94612
01,61259,6066450,01,0000,2011-2012,Alameda,Oakland Unified,Madison Middle,94603
01,61259,6072235,01,0000,2011-2012,Alameda,Oakland Unified,Martin Luther King, Jr. Elementary,94607
01,61259,6096523,01,0000,2011-2012,Alameda,Oakland Unified,La Escuelita Elementary,94606
01,61259,6114011,01,0000,2011-2012,Alameda,Oakland Unified,Independent Study, Sojourner,94605
01,61259,6118608,01,0000,2011-2012,Alameda,Oakland Unified,Ascend,94601
01,61259,6118616,01,0000,2011-2012,Alameda,Oakland Unified,International Community,94601
01,61259,6118640,01,0000,2011-2012,Alameda,Oakland Unified,Melrose Leadership Academy,94619
01,61259,6118657,01,0000,2011-2012,Alameda,Oakland Unified,Urban Promise Academy,94601
01,61259,0000000,02,0014,2011-2012,Alameda,Oakland Charter Academy,,94601
01,61259,6111660,09,0014,2011-2012,Alameda,Oakland Charter Academy,Oakland Charter Academy,94601
01,61259,0000000,02,0099,2011-2012,Alameda,Civicorps Elementary,,94608
01,61259,0130518,09,0099,2011-2012,Alameda,Civicorps Elementary,Civicorps Elementary,94608
01,61259,0000000,02,0106,2011-2012,Alameda,Amer. Indian Public Charter,,94619
01,61259,6113807,09,0106,2011-2012,Alameda,Amer. Indian Public Charter,Amer. Indian Public Charter,94619
01,61259,0000000,02,0218,2011-2012,Alameda,Reems (E.C.) Academy,,94605
01,61259,6117394,09,0218,2011-2012,Alameda,Reems (E.C.) Academy,Reems (E.C.) Academy,94605
01,61259,0000000,02,0252,2011-2012,Alameda,Aspire Monarch Academy,,94603
01,61259,6117568,09,0252,2011-2012,Alameda,Aspire Monarch Academy,Aspire Monarch Academy,94603
01,61259,0000000,02,0302,2011-2012,Alameda,North Oakland Community Charter,,94608
01,61259,6117972,09,0302,2011-2012,Alameda,North Oakland Community Charter,North Oakland Community Charter,94608
01,61259,0000000,02,0340,2011-2012,Alameda,Oakland School for the Arts,,94612
01,61259,3030772,09,0340,2011-2012,Alameda,Oakland School for the Arts,Oakland School for the Arts,94612
01,61259,0000000,02,0349,2011-2012,Alameda,Oakland Military,,94608
01,61259,0130617,09,0349,2011-2012,Alameda,Oakland Military,Oakland Military,94608
01,61259,0000000,02,0413,2011-2012,Alameda,Lighthouse Community Charter,,94621
01,61259,0130633,09,0413,2011-2012,Alameda,Lighthouse Community Charter,Lighthouse Community Charter,94621
01,61259,0000000,02,0465,2011-2012,Alameda,Aspire Lionel Wilson College,,94603
01,61259,0130666,09,0465,2011-2012,Alameda,Aspire Lionel Wilson College,Aspire Lionel Wilson College,94603
01,61259,0000000,02,0499,2011-2012,Alameda,East Oakland Leadership Academy,,94605
01,61259,0100123,09,0499,2011-2012,Alameda,East Oakland Leadership Academy,East Oakland Leadership Academy,94605
01,61259,0000000,02,0510,2011-2012,Alameda,Oakland Unity High,,94605
01,61259,0100065,09,0510,2011-2012,Alameda,Oakland Unity High,Oakland Unity High,94605
01,61259,0000000,02,0559,2011-2012,Alameda,LPS College Park,,94605
01,61259,0101469,09,0559,2011-2012,Alameda,LPS College Park,LPS College Park,94605
01,61259,0000000,02,0661,2011-2012,Alameda,Bay Area Technology,,94609
01,61259,0106906,09,0661,2011-2012,Alameda,Bay Area Technology,Bay Area Technology,94609
01,61259,0000000,02,0689,2011-2012,Alameda,Aspire Millsmont Academy,,94605
01,61259,0108803,09,0689,2011-2012,Alameda,Aspire Millsmont Academy,Aspire Millsmont Academy,94605
01,61259,0000000,02,0700,2011-2012,Alameda,Lighthouse Charter Grades 9-12,,94621
01,61259,0108944,09,0700,2011-2012,Alameda,Lighthouse Charter Grades 9-12,Lighthouse Charter Grades 9-12,94621
01,61259,0000000,02,0726,2011-2012,Alameda,Aspire Berkley Maynard Academy,,94608
01,61259,0109819,09,0726,2011-2012,Alameda,Aspire Berkley Maynard Academy,Aspire Berkley Maynard Academy,94608
01,61259,0000000,02,0745,2011-2012,Alameda,World Academy,,94601
01,61259,0109983,09,0745,2011-2012,Alameda,World Academy,World Academy,94601
01,61259,0000000,02,0765,2011-2012,Alameda,American Indian Public High,,94619
01,61259,0111856,09,0765,2011-2012,Alameda,American Indian Public High,American Indian Public High,94619
01,61259,0000000,02,0780,2011-2012,Alameda,Achieve Academy,,94601
01,61259,0111476,09,0780,2011-2012,Alameda,Achieve Academy,Achieve Academy,94601
01,61259,0000000,02,0837,2011-2012,Alameda,ARISE High,,94601
01,61259,0115238,09,0837,2011-2012,Alameda,ARISE High,ARISE High,94601
01,61259,0000000,02,0882,2011-2012,Alameda,Amer. Indian Public Charter II,,94607
01,61259,0114363,09,0882,2011-2012,Alameda,Amer. Indian Public Charter II,Amer. Indian Public Charter II,94607
01,61259,0000000,02,0883,2011-2012,Alameda,Oakland Charter High,,94607
01,61259,0114868,09,0883,2011-2012,Alameda,Oakland Charter High,Oakland Charter High,94607
01,61259,0000000,02,0938,2011-2012,Alameda,KIPP Bridge Charter,,94607
01,61259,0115014,09,0938,2011-2012,Alameda,KIPP Bridge Charter,KIPP Bridge Charter,94607
01,61259,0000000,02,1023,2011-2012,Alameda,Aspire Millsmont Secondary Academy,,94605
01,61259,0118224,09,1023,2011-2012,Alameda,Aspire Millsmont Secondary Academy,Aspire Millsmont Secondary Academy,94605
01,61259,0000000,02,1115,2011-2012,Alameda,Aspire ERES Academy,,94601
01,61259,0120188,09,1115,2011-2012,Alameda,Aspire ERES Academy,Aspire ERES Academy,94601
01,61259,0000000,02,1271,2011-2012,Alameda,Vincent Academy,,94607
01,61259,0123711,09,1271,2011-2012,Alameda,Vincent Academy,Vincent Academy,94607
01,61275,0000000,02,0000,2011-2012,Alameda,Piedmont City Unified,,94611
01,61275,0130286,01,0000,2011-2012,Alameda,Piedmont City Unified,Millennium High (Alternative),94611
01,61275,0136515,01,0000,2011-2012,Alameda,Piedmont City Unified,Piedmont High,94611
01,61275,6002281,01,0000,2011-2012,Alameda,Piedmont City Unified,Beach Elementary,94611
01,61275,6002299,01,0000,2011-2012,Alameda,Piedmont City Unified,Havens Elementary,94611
01,61275,6002307,01,0000,2011-2012,Alameda,Piedmont City Unified,Wildwood Elementary,94608
01,61275,6066492,01,0000,2011-2012,Alameda,Piedmont City Unified,Piedmont Middle,94611
01,61291,0000000,02,0000,2011-2012,Alameda,San Leandro Unified,,94579
01,61291,0134528,01,0000,2011-2012,Alameda,San Leandro Unified,Lincoln High (Continuation),94579
01,61291,0137588,01,0000,2011-2012,Alameda,San Leandro Unified,San Leandro High,94577
01,61291,6002372,01,0000,2011-2012,Alameda,San Leandro Unified,Garfield Elementary,94577
01,61291,6002398,01,0000,2011-2012,Alameda,San Leandro Unified,Jefferson Elementary,94578
01,61291,6002414,01,0000,2011-2012,Alameda,San Leandro Unified,Madison Elementary,94579
01,61291,6002422,01,0000,2011-2012,Alameda,San Leandro Unified,McKinley Elementary,94577
01,61291,6002430,01,0000,2011-2012,Alameda,San Leandro Unified,Monroe Elementary,94578
01,61291,6002448,01,0000,2011-2012,Alameda,San Leandro Unified,Roosevelt Elementary,94577
01,61291,6002455,01,0000,2011-2012,Alameda,San Leandro Unified,Washington Elementary,94577
01,61291,6002463,01,0000,2011-2012,Alameda,San Leandro Unified,Wilson Elementary,94577
01,61291,6057111,01,0000,2011-2012,Alameda,San Leandro Unified,Bancroft Middle,94577
01,61291,6066518,01,0000,2011-2012,Alameda,San Leandro Unified,Muir (John) Middle,94577
01,61309,0000000,02,0000,2011-2012,Alameda,San Lorenzo Unified,,94580
01,61309,0111799,01,0000,2011-2012,Alameda,San Lorenzo Unified,East Bay Arts High,94541
01,61309,0130849,01,0000,2011-2012,Alameda,San Lorenzo Unified,Arroyo High,94580
01,61309,0137745,01,0000,2011-2012,Alameda,San Lorenzo Unified,Royal Sunset (Continuation),94541
01,61309,0137810,01,0000,2011-2012,Alameda,San Lorenzo Unified,San Lorenzo High,94580
01,61309,6002505,01,0000,2011-2012,Alameda,San Lorenzo Unified,Bay Elementary,94580
01,61309,6002513,01,0000,2011-2012,Alameda,San Lorenzo Unified,Bohannon Middle,94580
01,61309,6002521,01,0000,2011-2012,Alameda,San Lorenzo Unified,Colonial Acres Elementary,94541
01,61309,6002539,01,0000,2011-2012,Alameda,San Lorenzo Unified,Corvallis Elementary,94579
01,61309,6002547,01,0000,2011-2012,Alameda,San Lorenzo Unified,Dayton Elementary,94579
01,61309,6002554,01,0000,2011-2012,Alameda,San Lorenzo Unified,Del Rey Elementary,94580
01,61309,6002562,01,0000,2011-2012,Alameda,San Lorenzo Unified,Edendale Middle,94580
01,61309,6002604,01,0000,2011-2012,Alameda,San Lorenzo Unified,Grant Elementary,94580
01,61309,6002612,01,0000,2011-2012,Alameda,San Lorenzo Unified,Hesperian Elementary,94580
01,61309,6002620,01,0000,2011-2012,Alameda,San Lorenzo Unified,Hillside Elementary,94578
01,61309,6002653,01,0000,2011-2012,Alameda,San Lorenzo Unified,Lorenzo Manor Elementary,94541
01,61309,6002703,01,0000,2011-2012,Alameda,San Lorenzo Unified,Washington Manor Middle,94579
01,61309,0000000,02,0524,2011-2012,Alameda,KIPP Summit Academy,,94580
01,61309,0101212,09,0524,2011-2012,Alameda,KIPP Summit Academy,KIPP Summit Academy,94580
01,61309,0000000,02,0880,2011-2012,Alameda,KIPP King Collegiate High,,94580
01,61309,0114421,09,0880,2011-2012,Alameda,KIPP King Collegiate High,KIPP King Collegiate High,94580
01,75093,0000000,02,0000,2011-2012,Alameda,Dublin Unified,,94568
01,75093,0108571,01,0000,2011-2012,Alameda,Dublin Unified,Eleanor Murray Fallon,94568
01,75093,0114579,01,0000,2011-2012,Alameda,Dublin Unified,John Green Elementary,94568
01,75093,0123935,01,0000,2011-2012,Alameda,Dublin Unified,Harold William Kolb,94568
01,75093,0132704,01,0000,2011-2012,Alameda,Dublin Unified,Dublin High,94568
01,75093,0138453,01,0000,2011-2012,Alameda,Dublin Unified,Valley High (Continuation),94568
01,75093,6001374,01,0000,2011-2012,Alameda,Dublin Unified,Dublin Elementary,94568
01,75093,6001390,01,0000,2011-2012,Alameda,Dublin Unified,Frederiksen Elementary,94568
01,75093,6001424,01,0000,2011-2012,Alameda,Dublin Unified,Murray Elementary,94568
01,75093,6066484,01,0000,2011-2012,Alameda,Dublin Unified,Wells Middle,94568
01,75093,6118038,01,0000,2011-2012,Alameda,Dublin Unified,James Dougherty Elementary,94568
01,75101,0000000,02,0000,2011-2012,Alameda,Pleasanton Unified,,94566
01,75101,0130096,01,0000,2011-2012,Alameda,Pleasanton Unified,Foothill High,94588
01,75101,0130252,01,0000,2011-2012,Alameda,Pleasanton Unified,Village High,94566
01,75101,0130583,01,0000,2011-2012,Alameda,Pleasanton Unified,Amador Valley High,94566
01,75101,6001366,01,0000,2011-2012,Alameda,Pleasanton Unified,Donlon Elementary,94588
01,75101,6001416,01,0000,2011-2012,Alameda,Pleasanton Unified,Lydiksen Elementary,94588
01,75101,6002315,01,0000,2011-2012,Alameda,Pleasanton Unified,Alisal Elementary,94566
01,75101,6002323,01,0000,2011-2012,Alameda,Pleasanton Unified,Fairlands Elementary,94588
01,75101,6002349,01,0000,2011-2012,Alameda,Pleasanton Unified,Valley View Elementary,94566
01,75101,6002356,01,0000,2011-2012,Alameda,Pleasanton Unified,Walnut Grove Elementary,94566
01,75101,6066500,01,0000,2011-2012,Alameda,Pleasanton Unified,Harvest Park Middle,94566
01,75101,6089361,01,0000,2011-2012,Alameda,Pleasanton Unified,Vintage Hills Elementary,94566
01,75101,6108971,01,0000,2011-2012,Alameda,Pleasanton Unified,Pleasanton Middle,94566
01,75101,6114318,01,0000,2011-2012,Alameda,Pleasanton Unified,Mohr (Henry P.) Elementary,94588
01,75101,6117592,01,0000,2011-2012,Alameda,Pleasanton Unified,Hart (Thomas S.) Middle,94588
01,75101,6117600,01,0000,2011-2012,Alameda,Pleasanton Unified,Hearst Elementary,94566
01,75119,0000000,02,0000,2011-2012,Alameda,Sunol Glen Unified,,94586
01,75119,6002711,01,0000,2011-2012,Alameda,Sunol Glen Unified,Sunol Glen Elementary,94586
01,76372,0000000,02,0678,2011-2012,Alameda,SBE - Livermore Valley Charter,,94550
01,76372,0107839,09,0678,2011-2012,Alameda,SBE - Livermore Valley Charter,Livermore Valley Charter,94550
01,76653,0000000,02,1124,2011-2012,Alameda,SBE - Livermore Valley Charter Preparatory High,,94551
01,76653,0120931,09,1124,2011-2012,Alameda,SBE - Livermore Valley Charter Preparatory High,Livermore Valley Charter Preparatory High,94551
03,00000,0000000,03,0000,2011-2012,Amador,,,
03,10033,0000000,02,0000,2011-2012,Amador,Amador County Office of Education,,95642
03,10033,0330035,01,0000,2011-2012,Amador,Amador County Office of Education,County Community,95669
03,10033,0330068,01,0000,2011-2012,Amador,Amador County Office of Education,Special Education,95642
03,73981,0000000,02,0000,2011-2012,Amador,Amador County Unified,,95642
03,73981,0330753,01,0000,2011-2012,Amador,Amador County Unified,Amador High,95685
03,73981,6002810,01,0000,2011-2012,Amador,Amador County Unified,Ione Elementary,95640
03,73981,6002828,01,0000,2011-2012,Amador,Amador County Unified,Jackson Elementary,95642
03,73981,6002844,01,0000,2011-2012,Amador,Amador County Unified,Pine Grove Elementary,95642
03,73981,6002851,01,0000,2011-2012,Amador,Amador County Unified,Pioneer Elementary,95666
03,73981,6002869,01,0000,2011-2012,Amador,Amador County Unified,Plymouth Elementary,95669
03,73981,6002877,01,0000,2011-2012,Amador,Amador County Unified,Sutter Creek Elementary,95685
03,73981,6107387,01,0000,2011-2012,Amador,Amador County Unified,Jackson Junior High,95642
03,73981,6107395,01,0000,2011-2012,Amador,Amador County Unified,Ione Junior High,95642
04,00000,0000000,03,0000,2011-2012,Butte,,,
04,10041,0000000,02,0000,2011-2012,Butte,Butte County Office of Education,,95965
04,10041,0430066,01,0000,2011-2012,Butte,Butte County Office of Education,Table Mountain,95965
04,10041,6069256,01,0000,2011-2012,Butte,Butte County Office of Education,Special Education,95965
04,10041,0430090,10,0110,2011-2012,Butte,Butte County Office of Education,Learning Community Charter,95965
04,10041,0000000,02,0945,2011-2012,Butte,CORE Butte Charter,,95926
04,10041,0114991,09,0945,2011-2012,Butte,CORE Butte Charter,CORE Butte Charter,95926
04,61382,0000000,02,0000,2011-2012,Butte,Bangor Union Elementary,,95914
04,61382,6002919,01,0000,2011-2012,Butte,Bangor Union Elementary,Bangor Elementary,95914
04,61408,0000000,02,0000,2011-2012,Butte,Biggs Unified,,95917
04,61408,0430207,01,0000,2011-2012,Butte,Biggs Unified,Biggs Community Day,95917
04,61408,0430827,01,0000,2011-2012,Butte,Biggs Unified,Biggs High,95917
04,61408,6002943,01,0000,2011-2012,Butte,Biggs Unified,Biggs Elementary,95917
04,61408,6002950,01,0000,2011-2012,Butte,Biggs Unified,Richvale Elementary,95917
04,61424,0000000,02,0000,2011-2012,Butte,Chico Unified,,95928
04,61424,0111039,01,0000,2011-2012,Butte,Chico Unified,Academy for Change,95926
04,61424,0123976,01,0000,2011-2012,Butte,Chico Unified,Center for Alt. Learning,95926
04,61424,0431502,01,0000,2011-2012,Butte,Chico Unified,Fair View High (Continuation),95926
04,61424,0431676,01,0000,2011-2012,Butte,Chico Unified,Chico High,95926
04,61424,0437558,01,0000,2011-2012,Butte,Chico Unified,Pleasant Valley High,95926
04,61424,6002968,01,0000,2011-2012,Butte,Chico Unified,Chapman Elementary,95928
04,61424,6002976,01,0000,2011-2012,Butte,Chico Unified,Citrus Avenue Elementary,95926
04,61424,6003008,01,0000,2011-2012,Butte,Chico Unified,Hooker Oak Elementary,95926
04,61424,6003024,01,0000,2011-2012,Butte,Chico Unified,McManus (John A.) Elementary,95926
04,61424,6003032,01,0000,2011-2012,Butte,Chico Unified,Marigold Elementary,95926
04,61424,6003040,01,0000,2011-2012,Butte,Chico Unified,Neal Dow Elementary,95926
04,61424,6003073,01,0000,2011-2012,Butte,Chico Unified,Parkview Elementary,95928
04,61424,6003081,01,0000,2011-2012,Butte,Chico Unified,Rosedale Elementary,95928
04,61424,6003099,01,0000,2011-2012,Butte,Chico Unified,Shasta Elementary,95926
04,61424,6003107,01,0000,2011-2012,Butte,Chico Unified,Sierra View Elementary,95926
04,61424,6057129,01,0000,2011-2012,Butte,Chico Unified,Bidwell Junior High,95926
04,61424,6057137,01,0000,2011-2012,Butte,Chico Unified,Chico Junior High,95926
04,61424,6109722,01,0000,2011-2012,Butte,Chico Unified,Little Chico Creek Elementary,95928
04,61424,6111116,01,0000,2011-2012,Butte,Chico Unified,Wilson (Emma) Elementary,95926
04,61424,6116610,01,0000,2011-2012,Butte,Chico Unified,Marsh (Harry M.) Junior High,95928
04,61424,0000000,02,0112,2011-2012,Butte,Chico Country Day,,95928
04,61424,6113773,09,0112,2011-2012,Butte,Chico Country Day,Chico Country Day,95928
04,61424,0000000,02,0415,2011-2012,Butte,Blue Oak Charter,,95926
04,61424,6119523,09,0415,2011-2012,Butte,Blue Oak Charter,Blue Oak Charter,95926
04,61424,0110551,10,0729,2011-2012,Butte,Chico Unified,Nord Country,95973
04,61424,0000000,02,1166,2011-2012,Butte,Sherwood Montessori,,95926
04,61424,0121475,09,1166,2011-2012,Butte,Sherwood Montessori,Sherwood Montessori,95926
04,61432,0000000,02,0000,2011-2012,Butte,Durham Unified,,95938
04,61432,0433201,01,0000,2011-2012,Butte,Durham Unified,Durham High,95938
04,61432,6003115,01,0000,2011-2012,Butte,Durham Unified,Durham Elementary,95938
04,61432,6105761,01,0000,2011-2012,Butte,Durham Unified,Durham Intermediate,95938
04,61499,0000000,02,0000,2011-2012,Butte,Manzanita Elementary,,95948
04,61499,6003198,01,0000,2011-2012,Butte,Manzanita Elementary,Manzanita Elementary,95948
04,61507,0000000,02,0000,2011-2012,Butte,Oroville City Elementary,,95966
04,61507,0110072,01,0000,2011-2012,Butte,Oroville City Elementary,Ishi Hills Middle,95966
04,61507,6003214,01,0000,2011-2012,Butte,Oroville City Elementary,Bird Street Elementary,95965
04,61507,6003230,01,0000,2011-2012,Butte,Oroville City Elementary,Central Middle,95966
04,61507,6003255,01,0000,2011-2012,Butte,Oroville City Elementary,Oakdale Heights Elementary,95966
04,61507,6003263,01,0000,2011-2012,Butte,Oroville City Elementary,Ophir Elementary,95966
04,61507,6003271,01,0000,2011-2012,Butte,Oroville City Elementary,Stanford Avenue Elementary,95966
04,61507,6094957,01,0000,2011-2012,Butte,Oroville City Elementary,Wyandotte Avenue Elementary,95966
04,61515,0000000,02,0000,2011-2012,Butte,Oroville Union High,,95966
04,61515,0430140,01,0000,2011-2012,Butte,Oroville Union High,Oroville High Community Day,95965
